play_name,character,act,scene,sentence,text,tokens
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,"'Twill prove a pretty jest, in faith, my friends.","[""'Twill"", 'prove', 'pretty', 'jest', 'faith', 'friends']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,1,A jest to charge on twenty thousand men!,"['jest', 'charge', 'twenty', 'thousand', 'men']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,2,I judge the purchase  more important far.,"['judge', 'purchase', 'important', 'far']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,1,"Judge by thyself, Theridamas, not me;","['Judge', 'thyself', 'Theridamas']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,2,For presently Techelles here shall haste,"['presently', 'Techelles', 'shall', 'haste']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,3,"To bid him battle ere he pass too far,","['bid', 'battle', 'pass', 'far']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,4,And lose more labour than the gain will quite:,"['lose', 'labour', 'gain', 'quite']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,5,Then shalt thou see this  Scythian Tamburlaine,"['shalt', 'see', 'Scythian', 'Tamburlaine']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,6,Make but a jest to win the Persian crown.,"['Make', 'jest', 'win', 'Persian', 'crown']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,7,"Techelles, take a thousand horse with thee,","['Techelles', 'take', 'thousand', 'horse']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,8,"And bid him turn him  back to war with us,","['bid', 'turn', 'back', 'war']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,9,That only made him king to make us sport:,"['made', 'king', 'make', 'sport']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,10,"We will not steal upon him cowardly,","['steal', 'upon', 'cowardly']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,11,But give him warning and  more warriors:,"['give', 'warning', 'warriors']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,12,"Haste thee, Techelles; we will follow thee.","['Haste', 'Techelles', 'follow']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE V.,SCENE V.,13,What saith Theridamas?,"['saith', 'Theridamas']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE V.,SCENE V.,1,"Go on, for me.",['Go']
Tamburlaine the Great-Part1,THERIDAMAS,SCENE VI.,SCENE VI.,2,"Go on, for me.",['Go']
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,1,"What means this devilish shepherd, to aspire","['means', 'devilish', 'shepherd', 'aspire']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,2,"With such a giantly presumption,","['giantly', 'presumption']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,3,"To cast up hills against the face of heaven,","['cast', 'hills', 'face', 'heaven']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,4,And dare the force of angry Jupiter?,"['dare', 'force', 'angry', 'Jupiter']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,5,"But, as he thrust them underneath the hills,","['thrust', 'underneath', 'hills']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,6,"And press'd out fire from their burning jaws,","['press', 'fire', 'burning', 'jaws']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,7,"So will I send this monstrous slave to hell,","['send', 'monstrous', 'slave', 'hell']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,8,Where flames shall ever feed upon his soul.,"['flames', 'shall', 'ever', 'feed', 'upon', 'soul']"
Tamburlaine the Great-Part1,MEANDER,SCENE VI.,SCENE VI.,1,"Some powers divine, or else infernal, mix'd","['powers', 'divine', 'else', 'infernal', 'mix']"
Tamburlaine the Great-Part1,MEANDER,SCENE VI.,SCENE VI.,2,Their angry seeds at his conception;,"['angry', 'seeds', 'conception']"
Tamburlaine the Great-Part1,MEANDER,SCENE VI.,SCENE VI.,3,"For he was never sprung  of human race,","['never', 'sprung', 'human', 'race']"
Tamburlaine the Great-Part1,MEANDER,SCENE VI.,SCENE VI.,4,"Since with the spirit of his fearful pride,","['Since', 'spirit', 'fearful', 'pride']"
Tamburlaine the Great-Part1,MEANDER,SCENE VI.,SCENE VI.,5,"He dares  so doubtlessly resolve of rule,","['dares', 'doubtlessly', 'resolve', 'rule']"
Tamburlaine the Great-Part1,MEANDER,SCENE VI.,SCENE VI.,6,And by profession be ambitious.,"['profession', 'ambitious']"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,1,"What god, or fiend, or spirit of the earth,","['god', 'fiend', 'spirit', 'earth']"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,2,"Or monster turned to a manly shape,","['monster', 'turned', 'manly', 'shape']"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,3,"Or of what mould or mettle he be made,","['mould', 'mettle', 'made']"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,4,"What star or fate  soever govern him,","['star', 'fate', 'soever', 'govern']"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,5,Let us put on our meet encountering minds;,"['Let', 'put', 'meet', 'encountering', 'minds']"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,6,"And, in detesting such a devilish thief,","['detesting', 'devilish', 'thief']"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,7,"In love of honour and defence of right,","['love', 'honour', 'defence', 'right']"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,8,"Be arm'd against the hate of such a foe,","['arm', 'hate', 'foe']"
Tamburlaine the Great-Part1,ORTYGIUS,SCENE VI.,SCENE VI.,9,"Whether from earth, or hell, or heaven he grow.","['Whether', 'earth', 'hell', 'heaven', 'grow']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,1,"Nobly resolv'd, my good Ortygius;","['Nobly', 'resolv', 'good', 'Ortygius']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,2,"And, since we all have suck'd one wholesome air,","['since', 'suck', 'one', 'wholesome', 'air']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,3,And with the same proportion of elements,"['proportion', 'elements']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,4,"Resolve,  I hope we are resembled,","['Resolve', 'hope', 'resembled']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,5,Vowing our loves to equal death and life.,"['Vowing', 'loves', 'equal', 'death', 'life']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,6,"Let's cheer our soldiers to encounter him,","['Let', 'cheer', 'soldiers', 'encounter']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,7,"That grievous image of ingratitude,","['grievous', 'image', 'ingratitude']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,8,"That fiery thirster after sovereignty,","['fiery', 'thirster', 'sovereignty']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,9,And burn him in the fury of that flame,"['burn', 'fury', 'flame']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,10,That none can quench but blood and empery.,"['none', 'quench', 'blood', 'empery']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,11,"Resolve, my lords and loving soldiers, now","['Resolve', 'lords', 'loving', 'soldiers']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,12,To save your king and country from decay.,"['save', 'king', 'country', 'decay']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,13,"Then strike up, drum; and all the stars that make","['strike', 'drum', 'stars', 'make']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,14,"The loathsome circle of my dated life,","['loathsome', 'circle', 'dated', 'life']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,15,"Direct my weapon to his barbarous heart,","['Direct', 'weapon', 'barbarous', 'heart']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,16,"That thus opposeth him against the gods,","['thus', 'opposeth', 'gods']"
Tamburlaine the Great-Part1,COSROE,SCENE VI.,SCENE VI.,17,And scorns the powers that govern Persia!,"['scorns', 'powers', 'govern', 'Persia']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,18,"Nobly resolv'd, my good Ortygius;","['Nobly', 'resolv', 'good', 'Ortygius']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,19,"And, since we all have suck'd one wholesome air,","['since', 'suck', 'one', 'wholesome', 'air']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,20,And with the same proportion of elements,"['proportion', 'elements']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,21,"Resolve,  I hope we are resembled,","['Resolve', 'hope', 'resembled']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,22,Vowing our loves to equal death and life.,"['Vowing', 'loves', 'equal', 'death', 'life']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,23,"Let's cheer our soldiers to encounter him,","['Let', 'cheer', 'soldiers', 'encounter']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,24,"That grievous image of ingratitude,","['grievous', 'image', 'ingratitude']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,25,"That fiery thirster after sovereignty,","['fiery', 'thirster', 'sovereignty']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,26,And burn him in the fury of that flame,"['burn', 'fury', 'flame']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,27,That none can quench but blood and empery.,"['none', 'quench', 'blood', 'empery']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,28,"Resolve, my lords and loving soldiers, now","['Resolve', 'lords', 'loving', 'soldiers']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,29,To save your king and country from decay.,"['save', 'king', 'country', 'decay']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,30,"Then strike up, drum; and all the stars that make","['strike', 'drum', 'stars', 'make']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,31,"The loathsome circle of my dated life,","['loathsome', 'circle', 'dated', 'life']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,32,"Direct my weapon to his barbarous heart,","['Direct', 'weapon', 'barbarous', 'heart']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,33,"That thus opposeth him against the gods,","['thus', 'opposeth', 'gods']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,34,And scorns the powers that govern Persia!,"['scorns', 'powers', 'govern', 'Persia']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,35,"Barbarous  and bloody Tamburlaine,","['Barbarous', 'bloody', 'Tamburlaine']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,36,Thus to deprive me of my crown and life!,"['Thus', 'deprive', 'crown', 'life']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,37,"Treacherous and false Theridamas,","['Treacherous', 'false', 'Theridamas']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,38,"Even at the morning of my happy state,","['Even', 'morning', 'happy', 'state']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,39,"Scarce being seated in my royal throne,","['Scarce', 'seated', 'royal', 'throne']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,40,To work my downfall and untimely end!,"['work', 'downfall', 'untimely', 'end']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,41,An uncouth pain torments my grieved soul;,"['uncouth', 'pain', 'torments', 'grieved', 'soul']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,42,"And death arrests the organ of my voice,","['death', 'arrests', 'organ', 'voice']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,43,"Who, entering at the breach thy sword hath made,","['entering', 'breach', 'sword', 'made']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,44,Sacks every vein and artier  of my heart.,"['Sacks', 'every', 'vein', 'artier', 'heart']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,45,Bloody and insatiate Tamburlaine!,"['Bloody', 'insatiate', 'Tamburlaine']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,1,"The thirst of reign and sweetness of a crown,","['thirst', 'reign', 'sweetness', 'crown']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,2,That caus'd the eldest son of heavenly Ops,"['caus', 'eldest', 'son', 'heavenly', 'Ops']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,3,"To thrust his doting father from his chair,","['thrust', 'doting', 'father', 'chair']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,4,"And place himself in the empyreal heaven,","['place', 'empyreal', 'heaven']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,5,Mov'd me to manage arms against thy state.,"['Mov', 'manage', 'arms', 'state']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,6,What better precedent than mighty Jove?,"['better', 'precedent', 'mighty', 'Jove']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,7,"Nature, that fram'd us of four elements","['Nature', 'fram', 'four', 'elements']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,8,"Warring within our breasts for regiment,","['Warring', 'within', 'breasts', 'regiment']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,9,Doth teach us all to have aspiring minds:,"['Doth', 'teach', 'aspiring', 'minds']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,10,"Our souls, whose faculties can comprehend","['souls', 'whose', 'faculties', 'comprehend']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,11,"The wondrous architecture of the world,","['wondrous', 'architecture', 'world']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,12,"And measure every wandering planet's course,","['measure', 'every', 'wandering', 'planet', 'course']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,13,"Still climbing after knowledge infinite,","['Still', 'climbing', 'knowledge', 'infinite']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,14,"And always moving as the restless spheres,","['always', 'moving', 'restless', 'spheres']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,15,"Will us to wear ourselves, and never rest,","['wear', 'never', 'rest']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,16,"Until we reach the ripest fruit  of all,","['reach', 'ripest', 'fruit']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,17,"That perfect bliss and sole felicity,","['perfect', 'bliss', 'sole', 'felicity']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,18,The sweet fruition of an earthly crown.,"['sweet', 'fruition', 'earthly', 'crown']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE VII.,SCENE VII.,1,And that made me to join with Tamburlaine;,"['made', 'join', 'Tamburlaine']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE VII.,SCENE VII.,2,For he is gross and like the massy earth,"['gross', 'like', 'massy', 'earth']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE VII.,SCENE VII.,3,"That moves not upwards, nor by princely deeds","['moves', 'upwards', 'princely', 'deeds']"
Tamburlaine the Great-Part1,THERIDAMAS,SCENE VII.,SCENE VII.,4,Doth mean to soar above the highest sort.,"['Doth', 'mean', 'soar', 'highest', 'sort']"
Tamburlaine the Great-Part1,TECHELLES,SCENE VII.,SCENE VII.,1,"And that made us, the friends of Tamburlaine,","['made', 'friends', 'Tamburlaine']"
Tamburlaine the Great-Part1,TECHELLES,SCENE VII.,SCENE VII.,2,To lift our swords against the Persian king.,"['lift', 'swords', 'Persian', 'king']"
Tamburlaine the Great-Part1,USUMCASANE,SCENE VII.,SCENE VII.,1,"For as, when Jove did thrust old Saturn down,","['Jove', 'thrust', 'old', 'Saturn']"
Tamburlaine the Great-Part1,USUMCASANE,SCENE VII.,SCENE VII.,2,"Neptune and Dis gain'd each of them a crown,","['Neptune', 'Dis', 'gain', 'crown']"
Tamburlaine the Great-Part1,USUMCASANE,SCENE VII.,SCENE VII.,3,"So do we hope to reign in Asia,","['hope', 'reign', 'Asia']"
Tamburlaine the Great-Part1,USUMCASANE,SCENE VII.,SCENE VII.,4,If Tamburlaine be plac'd in Persia.,"['Tamburlaine', 'plac', 'Persia']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,1,The strangest men that ever nature made!,"['strangest', 'men', 'ever', 'nature', 'made']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,2,I know not how to take their tyrannies.,"['know', 'take', 'tyrannies']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,3,"My bloodless body waxeth chill and cold,","['bloodless', 'body', 'waxeth', 'chill', 'cold']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,4,And with my blood my life slides through my wound;,"['blood', 'life', 'slides', 'wound']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,5,"My soul begins to take her flight to hell,","['soul', 'begins', 'take', 'flight', 'hell']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,6,And summons all my senses to depart:,"['summons', 'senses', 'depart']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,7,"The heat and moisture, which did feed each other,","['heat', 'moisture', 'feed']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,8,"For want of nourishment to feed them both,","['want', 'nourishment', 'feed']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,9,Are  dry and cold; and now doth ghastly Death,"['dry', 'cold', 'doth', 'ghastly', 'Death']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,10,"With greedy talents  gripe my bleeding heart,","['greedy', 'talents', 'gripe', 'bleeding', 'heart']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,11,And like a harpy  tires on my life.,"['like', 'harpy', 'tires', 'life']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,12,"Theridamas and Tamburlaine, I die:","['Theridamas', 'Tamburlaine', 'die']"
Tamburlaine the Great-Part1,COSROE,SCENE VII.,SCENE VII.,13,And fearful vengeance light upon you both!,"['fearful', 'vengeance', 'light', 'upon']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,1,Not all the curses which the  Furies breathe,"['curses', 'Furies', 'breathe']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,2,Shall make me leave so rich a prize as this.,"['Shall', 'make', 'leave', 'rich', 'prize']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,3,"Theridamas, Techelles, and the rest,","['Theridamas', 'Techelles', 'rest']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,4,Who think you now is king of Persia?,"['think', 'king', 'Persia']"
Tamburlaine the Great-Part1,ALL,SCENE VII.,SCENE VII.,1,Tamburlaine!  Tamburlaine!,"['Tamburlaine', 'Tamburlaine']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,1,"Though Mars himself, the angry god of arms,","['Though', 'Mars', 'angry', 'god', 'arms']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,2,And all the earthly potentates conspire,"['earthly', 'potentates', 'conspire']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,3,"To dispossess me of this diadem,","['dispossess', 'diadem']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,4,"Yet will I wear it in despite of them,","['Yet', 'wear', 'despite']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,5,"As great commander of this eastern world,","['great', 'commander', 'eastern', 'world']"
Tamburlaine the Great-Part1,TAMBURLAINE,SCENE VII.,SCENE VII.,6,If you but say that Tamburlaine shall reign.,"['say', 'Tamburlaine', 'shall', 'reign']"
Tamburlaine the Great-Part1,ALL,SCENE VII.,SCENE VII.,1,"Long live Tamburlaine, and reign in Asia!","['Long', 'live', 'Tamburlaine', 'reign', 'Asia']"
