play_name,character,act,scene,sentence,text,tokens
The Jew of Malta,CALYMATH,ACT I.,none,4,Than to enforce conditions by constraint.,"['enforce', 'conditions', 'constraint']"
The Jew of Malta,CALYMATH,ACT I.,none,5,"What respite ask you, governor?","['respite', 'ask', 'governor']"
The Jew of Malta,FERNEZE,ACT I.,none,1,But a month.,['month']
The Jew of Malta,CALYMATH,ACT I.,none,1,We grant a month; but see you keep your promise.,"['grant', 'month', 'see', 'keep', 'promise']"
The Jew of Malta,CALYMATH,ACT I.,none,2,"Now launch our galleys back again to sea,","['launch', 'galleys', 'back', 'sea']"
The Jew of Malta,CALYMATH,ACT I.,none,3,"Where we'll attend the respite you have ta'en,","['attend', 'respite', ""ta'en""]"
The Jew of Malta,CALYMATH,ACT I.,none,4,And for the money send our messenger.,"['money', 'send', 'messenger']"
The Jew of Malta,CALYMATH,ACT I.,none,5,"Farewell, great governor, and brave knights of Malta.","['Farewell', 'great', 'governor', 'brave', 'knights', 'Malta']"
The Jew of Malta,FERNEZE,ACT I.,none,1,And all good fortune wait on Calymath!,"['good', 'fortune', 'wait', 'Calymath']"
The Jew of Malta,FERNEZE,ACT I.,none,2,Go one and call those Jews of Malta hither:,"['Go', 'one', 'call', 'Jews', 'Malta', 'hither']"
The Jew of Malta,FERNEZE,ACT I.,none,3,Were they not summon'd to appear to-day?,"['summon', 'appear', 'to-day']"
The Jew of Malta,FIRST OFFICER,ACT I.,none,1,"They were, my lord; and here they come.","['lord', 'come']"
The Jew of Malta,FIRST KNIGHT,ACT I.,none,1,Have you determin'd what to say to them?,"['determin', 'say']"
The Jew of Malta,FERNEZE,ACT I.,none,1,"Yes; give me leave:?and, Hebrews, now come near.","['Yes', 'give', 'leave', '\x94and', 'Hebrews', 'come', 'near']"
The Jew of Malta,FERNEZE,ACT I.,none,2,]From the Emperor of Turkey is arriv'd,"['Emperor', 'Turkey', 'arriv']"
The Jew of Malta,FERNEZE,ACT I.,none,3,"Great Selim Calymath, his highness' son,","['Great', 'Selim', 'Calymath', 'highness', 'son']"
The Jew of Malta,FERNEZE,ACT I.,none,4,To levy of us ten years' tribute past:,"['levy', 'ten', 'years', 'tribute', 'past']"
The Jew of Malta,FERNEZE,ACT I.,none,5,"Now, then, here know that it concerneth us.","['know', 'concerneth']"
The Jew of Malta,BARABAS,ACT I.,none,1,"Then, good my lord, to keep your quiet still,","['good', 'lord', 'keep', 'quiet', 'still']"
The Jew of Malta,BARABAS,ACT I.,none,2,Your lordship shall do well to let them have it.,"['lordship', 'shall', 'well', 'let']"
The Jew of Malta,FERNEZE,ACT I.,none,1,"Soft, Barabas! there's more 'longs to't than so.","['Soft', 'Barabas', ""'longs"", ""to't""]"
The Jew of Malta,FERNEZE,ACT I.,none,2,"To what this ten years' tribute will amount,","['ten', 'years', 'tribute', 'amount']"
The Jew of Malta,FERNEZE,ACT I.,none,3,"That we have cast, but cannot compass it","['cast', 'compass']"
The Jew of Malta,FERNEZE,ACT I.,none,4,"By reason of the wars, that robb'd our store;","['reason', 'wars', 'robb', 'store']"
The Jew of Malta,FERNEZE,ACT I.,none,5,And therefore are we to request your aid.,"['therefore', 'request', 'aid']"
The Jew of Malta,BARABAS,ACT I.,none,1,"Alas, my lord, we are no soldiers!","['lord', 'soldiers']"
The Jew of Malta,BARABAS,ACT I.,none,2,And what's our aid against so great a prince?,"['aid', 'great', 'prince']"
The Jew of Malta,FIRST KNIGHT,ACT I.,none,1,"Tut, Jew, we know thou art no soldier:","['Tut', 'Jew', 'know', 'soldier']"
The Jew of Malta,FIRST KNIGHT,ACT I.,none,2,"Thou art a merchant and a money'd man,","['merchant', 'money', 'man']"
The Jew of Malta,FIRST KNIGHT,ACT I.,none,3,"And 'tis thy money, Barabas, we seek.","[""'t"", 'money', 'Barabas', 'seek']"
The Jew of Malta,BARABAS,ACT I.,none,1,"How, my lord! my money!","['lord', 'money']"
The Jew of Malta,FERNEZE,ACT I.,none,1,Thine and the rest;,['rest']
The Jew of Malta,FERNEZE,ACT I.,none,2,"For, to be short, amongst you't must be had.","['short', 'amongst', ""you't"", 'must']"
The Jew of Malta,FIRST JEW,ACT I.,none,1,"Alas, my lord, the most of us are poor!","['lord', 'poor']"
The Jew of Malta,FERNEZE,ACT I.,none,1,Then let the rich increase your portions.,"['let', 'rich', 'increase', 'portions']"
The Jew of Malta,BARABAS,ACT I.,none,1,Are strangers with your tribute to be tax'd?,"['strangers', 'tribute', 'tax']"
The Jew of Malta,SECOND KNIGHT,ACT I.,none,1,Have strangers leave with us to get their wealth?,"['strangers', 'leave', 'get', 'wealth']"
The Jew of Malta,SECOND KNIGHT,ACT I.,none,2,Then let them with us contribute.,"['let', 'contribute']"
The Jew of Malta,BARABAS,ACT I.,none,1,How! equally?,['equally']
The Jew of Malta,FERNEZE,ACT I.,none,1,"No, Jew, like infidels;","['Jew', 'like', 'infidels']"
The Jew of Malta,FERNEZE,ACT I.,none,2,"For through our sufferance of your hateful lives,","['sufferance', 'hateful', 'lives']"
The Jew of Malta,FERNEZE,ACT I.,none,3,"Who stand accursed in the sight of heaven,","['stand', 'accursed', 'sight', 'heaven']"
The Jew of Malta,FERNEZE,ACT I.,none,4,"These taxes and afflictions are befall'n,","['taxes', 'afflictions', ""befall'n""]"
The Jew of Malta,FERNEZE,ACT I.,none,5,And therefore thus we are determined.,"['therefore', 'thus', 'determined']"
The Jew of Malta,FERNEZE,ACT I.,none,6,Read there the articles of our decrees.,"['Read', 'articles', 'decrees']"
The Jew of Malta,OFFICER,ACT I.,none,1,"FIRST, THE TRIBUTE-MONEY OF THE TURKS","['FIRST', 'TRIBUTE-MONEY', 'TURKS']"
The Jew of Malta,OFFICER,ACT I.,none,2,"SHALL ALL BE LEVIED AMONGST THE JEWS, AND EACH OF THEM TO PAY","['SHALL', 'LEVIED', 'AMONGST', 'JEWS', 'PAY']"
The Jew of Malta,BARABAS,ACT I.,none,1,How! half his estate!?I hope you mean not mine.,"['half', 'estate', '\x94I', 'hope', 'mean']"
The Jew of Malta,FERNEZE,ACT I.,none,1,Read on.,['Read']
The Jew of Malta,OFFICER,ACT I.,none,1,"SECONDLY, HE THAT DENIES  TO PAY, SHALL","['SECONDLY', 'DENIES', 'PAY', 'SHALL']"
The Jew of Malta,BARABAS,ACT I.,none,1,"How! a Christian!?Hum,?what's here to do?","['Christian', '\x94Hum', '\x94what']"
The Jew of Malta,OFFICER,ACT I.,none,1,"LASTLY, HE THAT DENIES THIS, SHALL ABSOLUTELY","['LASTLY', 'DENIES', 'SHALL', 'ABSOLUTELY']"
The Jew of Malta,THREE JEWS,ACT I.,none,1,"O my lord, we will give half!","['lord', 'give', 'half']"
The Jew of Malta,BARABAS,ACT I.,none,1,"O earth-mettled villains, and no Hebrews born!","['earth-mettled', 'villains', 'Hebrews', 'born']"
The Jew of Malta,BARABAS,ACT I.,none,2,And will you basely thus submit yourselves,"['basely', 'thus', 'submit']"
The Jew of Malta,BARABAS,ACT I.,none,3,To leave your goods to their arbitrement?,"['leave', 'goods', 'arbitrement']"
The Jew of Malta,FERNEZE,ACT I.,none,1,"Why, Barabas, wilt thou be christened?","['Barabas', 'wilt', 'christened']"
The Jew of Malta,BARABAS,ACT I.,none,1,"No, governor, I will be no convertite.","['governor', 'convertite']"
The Jew of Malta,FERNEZE,ACT I.,none,1,Then pay thy half.,"['pay', 'half']"
The Jew of Malta,BARABAS,ACT I.,none,1,"Why, know you what you did by this device?","['know', 'device']"
The Jew of Malta,BARABAS,ACT I.,none,2,Half of my substance is a city's wealth.,"['Half', 'substance', 'city', 'wealth']"
The Jew of Malta,BARABAS,ACT I.,none,3,"Governor, it was not got so easily;","['Governor', 'got', 'easily']"
The Jew of Malta,BARABAS,ACT I.,none,4,Nor will I part so slightly therewithal.,"['part', 'slightly', 'therewithal']"
The Jew of Malta,FERNEZE,ACT I.,none,1,"Sir, half is the penalty of our decree;","['Sir', 'half', 'penalty', 'decree']"
The Jew of Malta,FERNEZE,ACT I.,none,2,"Either pay that, or we will seize on all.","['Either', 'pay', 'seize']"
The Jew of Malta,BARABAS,ACT I.,none,1,Corpo di Dio! stay:  you shall have half;,"['Corpo', 'di', 'Dio', 'stay', 'shall', 'half']"
The Jew of Malta,BARABAS,ACT I.,none,2,Let me be us'd but as my brethren are.,"['Let', 'brethren']"
The Jew of Malta,FERNEZE,ACT I.,none,1,"No, Jew, thou hast denied the articles,","['Jew', 'denied', 'articles']"
The Jew of Malta,FERNEZE,ACT I.,none,2,And now it cannot be recall'd.,['recall']
The Jew of Malta,BARABAS,ACT I.,none,1,"Will you, then, steal my goods?","['steal', 'goods']"
The Jew of Malta,BARABAS,ACT I.,none,2,Is theft the ground of your religion?,"['theft', 'ground', 'religion']"
The Jew of Malta,FERNEZE,ACT I.,none,1,"No, Jew; we take particularly thine,","['Jew', 'take', 'particularly']"
The Jew of Malta,FERNEZE,ACT I.,none,2,To save the ruin of a multitude:,"['save', 'ruin', 'multitude']"
The Jew of Malta,FERNEZE,ACT I.,none,3,"And better one want for a common good,","['better', 'one', 'want', 'common', 'good']"
The Jew of Malta,FERNEZE,ACT I.,none,4,Than many perish for a private man:,"['many', 'perish', 'private', 'man']"
The Jew of Malta,FERNEZE,ACT I.,none,5,"Yet, Barabas, we will not banish thee,","['Yet', 'Barabas', 'banish']"
The Jew of Malta,FERNEZE,ACT I.,none,6,"But here in Malta, where thou gott'st thy wealth,","['Malta', ""gott'st"", 'wealth']"
The Jew of Malta,FERNEZE,ACT I.,none,7,"Live still; and, if thou canst, get more.","['Live', 'still', 'canst', 'get']"
The Jew of Malta,BARABAS,ACT I.,none,1,"Christians, what or how can I multiply?","['Christians', 'multiply']"
The Jew of Malta,BARABAS,ACT I.,none,2,Of naught is nothing made.,"['naught', 'nothing', 'made']"
The Jew of Malta,FIRST KNIGHT,ACT I.,none,1,"From naught at first thou cam'st to little wealth,","['naught', 'first', ""cam'st"", 'little', 'wealth']"
The Jew of Malta,FIRST KNIGHT,ACT I.,none,2,"]From little unto more, from more to most:","['little', 'unto']"
The Jew of Malta,FIRST KNIGHT,ACT I.,none,3,"If your first curse fall heavy on thy head,","['first', 'curse', 'fall', 'heavy', 'head']"
The Jew of Malta,FIRST KNIGHT,ACT I.,none,4,"And make thee poor and scorn'd of all the world,","['make', 'poor', 'scorn', 'world']"
The Jew of Malta,FIRST KNIGHT,ACT I.,none,5,"'Tis not our fault, but thy inherent sin.","[""'T"", 'fault', 'inherent', 'sin']"
The Jew of Malta,BARABAS,ACT I.,none,1,"What, bring you Scripture to confirm your wrongs?","['bring', 'Scripture', 'confirm', 'wrongs']"
The Jew of Malta,BARABAS,ACT I.,none,2,Preach me not out of my possessions.,"['Preach', 'possessions']"
The Jew of Malta,BARABAS,ACT I.,none,3,"Some Jews are wicked, as all Christians are:","['Jews', 'wicked', 'Christians']"
The Jew of Malta,BARABAS,ACT I.,none,4,But say the tribe that I descended of,"['say', 'tribe', 'descended']"
The Jew of Malta,BARABAS,ACT I.,none,5,"Were all in general cast away for sin,","['general', 'cast', 'away', 'sin']"
The Jew of Malta,BARABAS,ACT I.,none,6,Shall I be tried by their transgression?,"['Shall', 'tried', 'transgression']"
The Jew of Malta,BARABAS,ACT I.,none,7,The man that dealeth righteously shall live;,"['man', 'dealeth', 'righteously', 'shall', 'live']"
The Jew of Malta,BARABAS,ACT I.,none,8,And which of you can charge me otherwise?,"['charge', 'otherwise']"
The Jew of Malta,FERNEZE,ACT I.,none,1,"Out, wretched Barabas!","['wretched', 'Barabas']"
The Jew of Malta,FERNEZE,ACT I.,none,2,"Sham'st thou not thus to justify thyself,","[""Sham'st"", 'thus', 'justify', 'thyself']"
The Jew of Malta,FERNEZE,ACT I.,none,3,As if we knew not thy profession?,"['knew', 'profession']"
The Jew of Malta,FERNEZE,ACT I.,none,4,"If thou rely upon thy righteousness,","['rely', 'upon', 'righteousness']"
The Jew of Malta,FERNEZE,ACT I.,none,5,"Be patient, and thy riches will increase.","['patient', 'riches', 'increase']"
The Jew of Malta,FERNEZE,ACT I.,none,6,Excess of wealth is cause of covetousness;,"['Excess', 'wealth', 'cause', 'covetousness']"
The Jew of Malta,FERNEZE,ACT I.,none,7,"And covetousness, O, 'tis a monstrous sin!","['covetousness', ""'t"", 'monstrous', 'sin']"
The Jew of Malta,BARABAS,ACT I.,none,1,"Ay, but theft is worse:  tush! take not from me, then,","['Ay', 'theft', 'worse', 'tush', 'take']"
The Jew of Malta,BARABAS,ACT I.,none,2,"For that is theft; and, if you rob me thus,","['theft', 'rob', 'thus']"
The Jew of Malta,BARABAS,ACT I.,none,3,"I must be forc'd to steal, and compass more.","['must', 'forc', 'steal', 'compass']"
The Jew of Malta,FIRST KNIGHT,ACT I.,none,1,"Grave governor, list not to his exclaims:","['Grave', 'governor', 'list', 'exclaims']"
The Jew of Malta,FIRST KNIGHT,ACT I.,none,2,Convert his mansion to a nunnery;,"['Convert', 'mansion', 'nunnery']"
The Jew of Malta,FIRST KNIGHT,ACT I.,none,3,His house will harbour many holy nuns.,"['house', 'harbour', 'many', 'holy', 'nuns']"
The Jew of Malta,FERNEZE,ACT I.,none,1,It shall be so.,['shall']
The Jew of Malta,FERNEZE,ACT I.,none,2,"Now, officers, have you done?","['officers', 'done']"
The Jew of Malta,FIRST OFFICER,ACT I.,none,1,"Ay, my lord, we have seiz'd upon the goods","['Ay', 'lord', 'seiz', 'upon', 'goods']"
The Jew of Malta,FIRST OFFICER,ACT I.,none,2,"And wares of Barabas, which, being valu'd,","['wares', 'Barabas', 'valu']"
The Jew of Malta,FIRST OFFICER,ACT I.,none,3,Amount to more than all the wealth in Malta:,"['Amount', 'wealth', 'Malta']"
The Jew of Malta,FIRST OFFICER,ACT I.,none,4,And of the other we have seized half.,"['seized', 'half']"
The Jew of Malta,FERNEZE,ACT I.,none,1,Then we'll take  order for the residue.,"['take', 'order', 'residue']"
The Jew of Malta,BARABAS,ACT I.,none,1,"Well, then, my lord, say, are you satisfied?","['Well', 'lord', 'say', 'satisfied']"
The Jew of Malta,BARABAS,ACT I.,none,2,"You have my goods, my money, and my wealth,","['goods', 'money', 'wealth']"
The Jew of Malta,BARABAS,ACT I.,none,3,"My ships, my store, and all that I enjoy'd;","['ships', 'store', 'enjoy']"
The Jew of Malta,BARABAS,ACT I.,none,4,"And, having all, you can request no more,",['request']
The Jew of Malta,BARABAS,ACT I.,none,5,Unless your unrelenting flinty hearts,"['Unless', 'unrelenting', 'flinty', 'hearts']"
The Jew of Malta,BARABAS,ACT I.,none,6,"Suppress all pity in your stony breasts,","['Suppress', 'pity', 'stony', 'breasts']"
The Jew of Malta,BARABAS,ACT I.,none,7,And now shall move you to bereave my life.,"['shall', 'move', 'bereave', 'life']"
The Jew of Malta,FERNEZE,ACT I.,none,1,"No, Barabas; to stain our hands with blood","['Barabas', 'stain', 'hands', 'blood']"
The Jew of Malta,FERNEZE,ACT I.,none,2,Is far from us and our profession.,"['far', 'profession']"
The Jew of Malta,BARABAS,ACT I.,none,1,"Why, I esteem the injury far less,","['esteem', 'injury', 'far', 'less']"
The Jew of Malta,BARABAS,ACT I.,none,2,To take the lives of miserable men,"['take', 'lives', 'miserable', 'men']"
The Jew of Malta,BARABAS,ACT I.,none,3,Than be the causers of their misery.,"['causers', 'misery']"
The Jew of Malta,BARABAS,ACT I.,none,4,"You have my wealth, the labour of my life,","['wealth', 'labour', 'life']"
The Jew of Malta,BARABAS,ACT I.,none,5,"The comfort of mine age, my children's hope;","['comfort', 'age', 'children', 'hope']"
The Jew of Malta,BARABAS,ACT I.,none,6,And therefore ne'er distinguish of the wrong.,"['therefore', ""ne'er"", 'distinguish', 'wrong']"
The Jew of Malta,FERNEZE,ACT I.,none,1,"Content thee, Barabas; thou hast naught but right.","['Content', 'Barabas', 'naught', 'right']"
The Jew of Malta,BARABAS,ACT I.,none,1,Your extreme right does me exceeding wrong:,"['extreme', 'right', 'exceeding', 'wrong']"
The Jew of Malta,BARABAS,ACT I.,none,2,"But take it to you, i'the devil's name!","['take', ""i'the"", 'devil', 'name']"
The Jew of Malta,FERNEZE,ACT I.,none,1,"Come, let us in, and gather of these goods","['Come', 'let', 'gather', 'goods']"
The Jew of Malta,FERNEZE,ACT I.,none,2,The money for this tribute of the Turk.,"['money', 'tribute', 'Turk']"
The Jew of Malta,FIRST KNIGHT,ACT I.,none,1,'Tis necessary that be look'd unto;,"[""'T"", 'necessary', 'look', 'unto']"
The Jew of Malta,FIRST KNIGHT,ACT I.,none,2,"For, if we break our day, we break the league,","['break', 'day', 'break', 'league']"
The Jew of Malta,FIRST KNIGHT,ACT I.,none,3,And that will prove but simple policy.,"['prove', 'simple', 'policy']"
The Jew of Malta,BARABAS,ACT I.,none,1,"Ay, policy! that's their profession,","['Ay', 'policy', 'profession']"
The Jew of Malta,BARABAS,ACT I.,none,2,"And not simplicity, as they suggest.","['simplicity', 'suggest']"
The Jew of Malta,BARABAS,ACT I.,none,3,"The plagues of Egypt, and the curse of heaven,","['plagues', 'Egypt', 'curse', 'heaven']"
The Jew of Malta,BARABAS,ACT I.,none,4,"Earth's barrenness, and all men's hatred,","['Earth', 'barrenness', 'men', 'hatred']"
The Jew of Malta,BARABAS,ACT I.,none,5,"Inflict upon them, thou great Primus Motor!","['Inflict', 'upon', 'great', 'Primus', 'Motor']"
The Jew of Malta,BARABAS,ACT I.,none,6,"And here upon my knees, striking the earth,","['upon', 'knees', 'striking', 'earth']"
The Jew of Malta,BARABAS,ACT I.,none,7,"I ban their souls to everlasting pains,","['ban', 'souls', 'everlasting', 'pains']"
The Jew of Malta,BARABAS,ACT I.,none,8,"And extreme tortures of the fiery deep,","['extreme', 'tortures', 'fiery', 'deep']"
The Jew of Malta,BARABAS,ACT I.,none,9,That thus have dealt with me in my distress!,"['thus', 'dealt', 'distress']"
The Jew of Malta,FIRST JEW,ACT I.,none,1,"O, yet be patient, gentle Barabas!","['yet', 'patient', 'gentle', 'Barabas']"
The Jew of Malta,BARABAS,ACT I.,none,1,"O silly brethren, born to see this day,","['silly', 'brethren', 'born', 'see', 'day']"
The Jew of Malta,BARABAS,ACT I.,none,2,Why stand you thus unmov'd with my laments?,"['stand', 'thus', 'unmov', 'laments']"
The Jew of Malta,BARABAS,ACT I.,none,3,Why weep you not to think upon my wrongs?,"['weep', 'think', 'upon', 'wrongs']"
The Jew of Malta,BARABAS,ACT I.,none,4,"Why pine not I, and die in this distress?","['pine', 'die', 'distress']"
The Jew of Malta,FIRST JEW,ACT I.,none,1,"Why, Barabas, as hardly can we brook","['Barabas', 'hardly', 'brook']"
The Jew of Malta,FIRST JEW,ACT I.,none,2,The cruel handling of ourselves in this:,"['cruel', 'handling']"
The Jew of Malta,FIRST JEW,ACT I.,none,3,Thou seest they have taken half our goods.,"['seest', 'taken', 'half', 'goods']"
The Jew of Malta,BARABAS,ACT I.,none,1,Why did you yield to their extortion?,"['yield', 'extortion']"
The Jew of Malta,BARABAS,ACT I.,none,2,"You were a multitude, and I but one;","['multitude', 'one']"
The Jew of Malta,BARABAS,ACT I.,none,3,And of me only have they taken all.,['taken']
The Jew of Malta,FIRST JEW,ACT I.,none,1,"Yet, brother Barabas, remember Job.","['Yet', 'brother', 'Barabas', 'remember', 'Job']"
The Jew of Malta,BARABAS,ACT I.,none,1,What tell you me of Job? I wot his wealth,"['tell', 'Job', 'wot', 'wealth']"
The Jew of Malta,BARABAS,ACT I.,none,2,"Was written thus; he had seven thousand sheep,","['written', 'thus', 'seven', 'thousand', 'sheep']"
The Jew of Malta,BARABAS,ACT I.,none,3,"Three thousand camels, and two hundred yoke","['Three', 'thousand', 'camels', 'two', 'hundred', 'yoke']"
The Jew of Malta,BARABAS,ACT I.,none,4,"Of labouring oxen, and five hundred","['labouring', 'oxen', 'five', 'hundred']"
The Jew of Malta,BARABAS,ACT I.,none,5,"She-asses:  but for every one of those,","['She-asses', 'every', 'one']"
The Jew of Malta,BARABAS,ACT I.,none,6,"Had they been valu'd at indifferent rate,","['valu', 'indifferent', 'rate']"
